6716,Aeroclub Sibiu,Sibiu,Romania,\N,\N,45.4649,24.053,1451,2
6717,Aeroclub Sibiu,Sibiu,Romania,SIB,\N,45.4649,24.053,1451,2
6718,Bolshoye Gryzlovo Airfield,Stupino,Russia,\N,UUDG,54.785,37.645,797,3
6719,Aerodrom Cioca,Timisoara,Romania,\N,\N,46.436,24.4445,280,2
6720,Aeroclub Cioca,Timisoara,Romania,\N,LRT2,45.471009,21.111967,280,2
6721,Crocodile Camp Air Strip,Tsavo East,Kenya,\N,\N,-3.0764,39.2428,0,3
6722,Crocodile Camp Air Strip,Tsavo East,Kenya,\N,\N,-3.0764,39.2428,0,3
6723,Cleveland Clinic,Cleveland,United States,\N,CCLN,41.50225,-81.62233,0,-5
6724,Charlevoix Municipal Airport,Charelvoix,United States,\N,KCVX,45.30479813,-85.27480316,669,-5
6725,Quincy Municipal Airport,Quincy,United States,2J9,\N,30.5978708,-84.557425,225,-5
6726,Pferdsfeld,Pferdsfeld,Germany,\N,ETSP,49.857778,7.604167,492,1
6727,Mykines Heliport,Mykines,Faroe Islands,\N,EKMS,62.10210037,-7.6459198,110,0
6728,V-A Waterfront,Cape Town,South Africa,\N,\N,-33.901161,18.425896,0,2
6729,Steenberg Helipad,Cape Town,South Africa,\N,\N,-34.070582,18.424067,50,2
6730,Steenberg Helipad,Cape Town,South Africa,\N,\N,-34.070582,18.424067,50,2
6731,Moultrie Municipal Airport,Moultrie,United States,MGR,\N,31.0849167,-83.80325,294,-5
6732,Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,\N,48.608056,-123.159722,0,-8
6733,Blakely Island Airport,Blakely Island,United States,BYW,\N,48.56025,-122.80243,0,-8
6734,Rosario Seaplane Base,Rosario,United States,RSJ,\N,48.645556,-122.868056,0,-8
6735,Westsound Seaplane Base,Westsound,United States,WSX,\N,48.617778,-122.952778,0,-8
6736,Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,\N,48.537222,-123.009722,0,-8
6737,Big Bay Water Aerodrome,Big Bay,Canada,YRR,\N,50.4,-125.133333,0,-8
6738,Furnace Creek,Death Valley National Park,United States,L06,\N,36.273,-116.515,0,-8
6739,Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,45.09280014,-74.56330109,175,-5
6740,Seppe Airfield,Bosschenhoofd,Netherlands,\N,EHSE,51.554699,4.5525,30,1
6741,St Stephan Airport,St.Stephan,Switzerland,\N,LSTS,46.49739838,7.41257,3304,1
6742,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,-21.5130558,-43.17305756,1348,-3
6743,IAR Gimbav Heliport,Brasov,Romania,\N,LRBG,45.686443,25.529058,0,2
6744,Flagler Executive Airport,Flagler,United States,\N,KXFL,29.4674,-81.206299,33,-5
6745,Aeroclub Deva,Deva,Romania,DVA,\N,45.5153,22.5813,615,2
6746,Aeroclub Cluj,Dezmir,Romania,DZM,\N,46.4643,23.4258,1019,2
6747,Antarctica,Antarctica,Antarctica,\N,\N,-66,90,8000,12
6748,Antarctica,Antarctica,Antarctica,\N,\N,-66,90,8000,12
6749,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.5345993,-72.61399841,732,-5
6750,Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.68090057,-96.86820221,660,-6
6751,Como (Idroscalo - Water Ad) Hidroport,Como,Italy,\N,LILY,45.814701,9.06972,663,1
6752,Superficie Cielo Blu,Vellezzo Bellini,Italy,\N,\N,45.283855,9.111979,350,1
6753,Welke Airport,Beaver Island,United States,6Y8,\N,45.721111,-85.520278,664,-5
6754,Krainiy Airport,Baikonur,Kazakhstan,BXY,UAOL,45.621994,63.210773,317,6
6755,MOW,Moscow,Russia,MOW,\N,55.7557,37.6176,0,3
6756,Westerly State Airport,Washington County,United States,WST,KWST,41.34960175,-71.80339813,81,-5
6757,Block Island State Airport,Block Island,United States,BID,KBID,41.16809845,-71.57779694,108,-5
6758,Atmautluak Airport,Atmautluak,United States,\N,\N,60.866667,-162.273056,18,-9
6759,Atmautluak Airport,Atmautluak,United States,\N,\N,60.866667,-162.273056,18,-9
6760,Atmautluak Airport,Atmautluak,United States,369,\N,60.866667,-162.273056,18,-9
6761,Nightmute Airport,Nightmute,United States,NME,PAGT,60.47100067,-164.701004,4,-9
6762,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.54140091,-165.0870056,59,-9
6763,Tununak Airport,Tununak,United States,TNK,\N,60.575556,-165.271667,14,-9
6764,Goodnews Airport,Goodnews Bay,United States,GNU,\N,59.1175,-161.5775,15,-9
6765,Newtok Airport,Newtok,United States,WWT,\N,60.939167,-164.641111,25,-9
6766,Achutupo Airport,Achutupo,Panama,ACU,\N,9.2,-77.98,0,-5
6767,Tubuala Airport,Tubuala,Panama,TUW,\N,9.52,-79.03,0,-5
6768,Garachine Airport,Garachine,Panama,GHE,\N,8.06,-78.36,0,-5
6769,Mulatupo Airport,Mulatupo,Panama,MPP,\N,8.95,-77.75,0,-5
6770,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,BGSC,70.48822882,-21.97167993,238,-1
6771,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,UKWW,49.242531,28.613778,961,2
6772,Gent Sint-Pieters,Gent,Belgium,\N,\N,51.0352,3.7097,130,1
6773,Brugge,Bruges,Belgium,\N,\N,51.1972,3.2172,120,1
6774,Brugge,Bruges,Belgium,\N,\N,51.1972,3.2172,130,1
6775,Shin-yokohama-eki,Yokohama,Japan,\N,\N,35.5075,139.6175,50,9
6776,Angers St Laud,Angers,France,QXG,\N,47.464714,-0.556405,300,1
6777,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.9715004,-84.63739777,141,-5
6778,La Romaine Airport,La Romaine,Canada,ZGS,CTT5,50.259701,-60.679401,90,-4
6779,Kegaska Airport,Kegaska,Canada,ZKG,CTK6,50.19580078,-61.26580048,32,-4
6780,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,53.4693985,-55.78499985,57,-4
6781,Silver Springs Airport,Silver Springs,United States,\N,KSPZ,39.40299988,-119.2509995,4269,-8
6782,Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.25930023,-118.413002,1003,-8
6783,Madera Municipal Airport,Madera,United States,MAE,KMAE,36.98860168,-120.1119995,255,-8
6784,Mountain Home Municipal Airport,Mountain Home,United States,U76,\N,43.1316111,-115.7305671,3167,-7
6785,Trail Airport,Trail,Canada,YZZ,CAD4,49.05559921,-117.6090012,1427,-8
6786,Victoria Airport,Patricia Bay,Canada,\N,CAP5,48.65389205,-123.4504509,0,-8
6787,Old Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,73.00589225,-85.0325489,100,-6
6788,Hope Bay Aerodrome,Hope Bay,Canada,\N,CHB3,68.163889,-106.614444,125,-7
6789,Birchwood Airport,Belmopan,Belize,\N,PABV,61.41650009,-149.5070038,83,-9
6790,Grand-Santi Airport,Grand-Santi,French Guiana,GSI,SOGS,4.285833,-54.373056,207,-3
6791,Maripasoula Airport,Maripasoula,French Guiana,MPY,SOOA,3.6575,-54.037201,406,-3
6792,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,SOOM,5.48306,-54.034401,16,-3
6793,Cayana Airstrip,Cayana,Suriname,AAJ,\N,3.898611,-55.577778,50,-3
6794,Laduani Airstrip,Laduani,Suriname,LDO,\N,4.3754,-55.4075,50,-3
6795,Kanas Airport,Burqin,China,KJI,ZWKN,48.2223,86.9959,3921,8
6796,Capurganá Airport,Capurgana,Colombia,CPB,SKCA,8.63333,-77.35,49,-5
6797,Sohag International Airport,Sohag,Egypt,HMB,HEMK,26.342778,31.742778,310,2
6798,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,SURV,-30.97459984,-55.4762001,712,-3
6799,Patos de Minas Airport,Patos de Minas,Brazil,POJ,SNPD,-18.67280006,-46.49119949,2793,-3
6800,Bauru - Arealva Airport,Bauru,Brazil,JTC,SJTC,-22.16685914,-49.05028667,1949,-3
6801,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,-6.763100147,-51.04990005,901,-3
6802,Redenção Airport,Redencao,Brazil,RDC,SNDC,-8.033289909,-49.97990036,670,-3
6803,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-6.6413,-51.9523,656,-3
6804,Bonito Airport,Bointo,Brazil,BYO,SJDB,-21.247299,-56.452499,1180,-4
6805,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-11.63239956,-50.6896019,650,-4
6806,Caçador Airport,Cacador,Brazil,CFC,SBCD,-26.78840065,-50.93980026,3376,-3
6807,Carauari Airport,Carauari,Brazil,CAF,SWCA,-4.871520042,-66.89749908,355,-4
6808,Urucu Airport,Porto Urucu,Brazil,\N,SWUY,-4.884220123,-65.35540009,243,-4
6809,Eirunepé Airport,Eirunepe,Brazil,ERN,SWEI,-6.639530182,-69.87979889,412,-4
6810,Concórdia Airport,Concordia,Brazil,CCI,SSCK,-27.18059921,-52.05270004,2461,-3
6811,Francisco Beltrão Airport,Francisco Beltrao,Brazil,FBE,SSFB,-26.05920029,-53.06349945,2100,-3
6812,Confresa Airport,Confresa,Brazil,CFO,SJHG,-10.63440037,-51.56359863,781,-4
6813,Jackson County Airport,Jefferson,United States,19A,\N,34.1758638,-83.5615972,951,-5
6814,Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.72750092,-85.02749634,20,-5
6815,Umuarama Airport,Umuarama,Brazil,UMU,SSUM,-23.79870033,-53.31380081,1558,-3
6816,Diamantina Airport,Diamantina,Brazil,DTI,SNDT,-18.23200035,-43.65039825,4446,-3
6817,Fonte Boa Airport,Fonte Boa,Brazil,FBA,SWOB,-2.53260994,-66.08319855,207,-4
6818,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,SDCG,-3.467929508,-68.92041206,335,-4
6819,Humaitá Airport,Humaita,Brazil,HUW,SWHT,-7.532120228,-63.07210159,230,-4
6820,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,SWTP,-0.3786,-64.9923,223,-4
6821,Oriximiná Airport,Oriximina,Brazil,ORX,SNOX,-1.714079976,-55.83620071,262,-3
6822,Hotel Transamérica Airport,Una,Brazil,UNA,SBTC,-15.35519981,-38.99900055,20,-3
6823,Algeciras Heliport,Algeciras,Spain,\N,\N,36.128889,-5.441111,98,1
6824,Algeciras Heliport,Algeciras,Spain,\N,\N,36.128889,-5.441111,98,1
6825,Kai Tak International Airport ,Hong Kong,Hong Kong,\N,\N,22.3177,114.202,30,8
6826,Kai Tak International Airport ,Hong Kong,Hong Kong,\N,\N,22.3177,114.202,30,8
6827,Telfer Airport,Telfer,Australia,TEF,YTEF,-21.71500015,122.2289963,970,8
6828,Gazipaşa Airport,Alanya,Turkey,GZP,LTGP,36.299217,32.300598,86,3
6829,Shank Air Base,Shank,Afghanistan,OAA,OASH,33.9225,69.07722222,6890,4.5
6830,St. Augustine Airport,St. Augustine,United States,SGJ,\N,29.95925,-81.3397222,10,-5
6831,Londolozi,Londolozi,South Africa,LDZ,\N,-24.8333,31.5,3510,2
6832,Singita Sabi Sands,Sabi Sands,South Africa,\N,\N,-24.84,31.41,3500,2
6833,Singita Sabi Sands,Sabi Sands,South Africa,\N,\N,-24.84,31.41,3500,2
6834,Singita Sabi Sands,Sabi Sands,South Africa,INY,\N,-24.815,31.42,1200,2
6835,Douglas Municipal Airport,Douglas,United States,\N,KDQH,31.47669983,-82.86049652,257,-5
6836,St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,27.49510002,-80.36830139,24,-5
6837,Taunton Municipal King Field,Taunton,United States,\N,KTAN,41.87440109,-71.01660156,43,-5
6838,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.909,-70.728798,148,-5
6839,Quonset State Airport,North Kingstown,United States,NCO,KOQU,41.5970993,-71.41210175,18,-5
6840,Mansfield Municipal,Mansfield,United States,1B9,\N,42.0001331,-71.1967714,122,-5
6841,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.19049835,-71.17289734,49,-5
6842,Westfield-Barnes Regional Airport,Westfield,United States,BAF,KBAF,42.157799,-72.715599,271,-5
6843,Windham Airport,Willimantic,United States,\N,KIJD,41.74399948,-72.18029785,247,-5
6844,Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.50999832,-74.26460266,364,-5
6845,Capital City Airport,Harrisburg,United States,HAR,KCXY,40.21709824,-76.85150146,347,-5
6846,Marshfield Municipal George Harlow Field,Marshfield,United States,\N,KGHG,42.09830093,-70.67220306,11,-5
6847,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.37149811,-73.48220062,458,-5
6848,Boire Field,Nashua,United States,ASH,KASH,42.78170013,-71.51480103,199,-5
6849,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.71720123,-71.12339783,148,-5
6850,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.47859955,-73.1352005,726,-5
6851,Fitchburg Municipal Airport,Fitchburg,United States,\N,KFIT,42.55410004,-71.75900269,348,-5
6852,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,\N,20GA,33.75650024,-84.88469696,1110,-5
6853,Cartersville Airport,Cartersville,United States,\N,KVPC,34.12310028,-84.84870148,759,-5
6854,Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,\N,KPYP,34.089977,-85.610069,596,-6
6855,Richard B Russell Airport,Rome,United States,RMG,KRMG,34.3506012,-85.15799713,644,-5
6856,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.972599,-86.088996,569,-6
6857,Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,35.96390152,-83.87390137,833,-5
6858,Barrow County Airport,Winder,United States,WDR,KWDR,33.98289871,-83.66739655,943,-5
6859,Plantation Airpark,Sylvania,United States,\N,KJYL,32.64530182,-81.5970993,188,-5
6860,Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72290039,-84.87020111,709,-5
6861,West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,33.63100052,-85.15200043,1161,-5
6862,Isbell Field Airport,Fort Payne,United States,4A9,\N,34.4736944,-85.7213889,877,-6
6863,LaGrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.0089,-85.072601,693,-5
6864,Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,33.154202,-83.240701,385,-5
6865,Polk County Airport - Cornelius Moore Field,Cedartown,United States,4A4,\N,34.0186944,-85.1464722,974,-5
6866,Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.84069824,-84.88240051,902,-5
6867,Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,33.3572998,-84.57180023,808,-5
6868,Covington Municipal Airport,Covington,United States,9A1,\N,33.6323083,-83.8474472,809,-5
6869,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.27259827,-83.8302002,1276,-5
6870,Cherokee County Airport,Canton,United States,\N,KCNI,34.3122175,-84.4221556,1219,-5
6871,DeFuniak Springs Airport,DeFuniak Springs,United States,54J,\N,30.7311111,-86.1537778,289,-6
6872,Barwick Lafayette Airport,LaFayette,United States,9A5,\N,34.6884792,-85.2903319,777,-5
6873,Harry Clever Field,New Philadelpha,United States,PHD,KPHD,40.47090149,-81.41970062,894,-5
6874,Darlington County Airport,Darlington,United States,\N,KUDG,34.449401,-79.890098,192,-5
6875,Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.22439957,-80.69750214,19,-5
6876,Gilmer County Airport,Ellijay,United States,49A,\N,34.6282222,-84.5265833,1486,-5
6877,Elizabethton Municipal Airport,Elizabethton,United States,0A9,\N,36.3712222,-82.1734167,1593,-5
6878,Moton Field Municipal Airport,Tuskegee,United States,06A,\N,32.4605722,-85.6800278,264,-6
6879,Daniel Field,Augusta,United States,DNL,KDNL,33.46649933,-82.03939819,423,-5
6880,Foothills Regional Airport,Morganton,United States,MRN,KMRN,35.820202,-81.611397,1270,-5
6881,Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,37.5617981,-82.56639862,1473,-5
6882,Mallards Landing Airport,Locust Grove,United States,\N,GA04,33.36569977,-84.16519928,837,-5
6883,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.59379959,-83.29579926,996,-5
6884,Compton Abbas Aerodrome,Shaftesbury,United Kingdom,\N,EGHA,50.96720123,-2.153609991,811,0
6885,SCC4,MFO,Egypt,\N,\N,30.524819,34.584025,2037,2
6886,SCC4,MFO,Egypt,\N,\N,30.524819,34.584025,2037,2
6887,SCC4,MFO,Egypt,\N,\N,30.524819,34.584025,2037,2
6888,SCC4,MFO,Egypt,\N,\N,30.524819,34.584025,2037,2
6889,Suprunovka Airport,Poltava,Ukraine,PLV,UKHP,49.5685997,34.39720154,505,2
6890,Ferry Port,Calais,France,\N,\N,50.967536,1.849308,6,1
6891,Ferry Port,Dover,United Kingdom,\N,\N,51.126876,1.339747,6,0
6892,Aweil Airport,Aweil,Sudan,\N,HSAW,8.767000198,27.39999962,1394,3
6893,Wau Airport,Wau,Sudan,WUU,HSWW,7.725830078,27.97500038,1529,3
6894,Humera Airport,Humera,Ethiopia,HUE,HAHU,14.25,36.58300018,1930,3
6895,Moyale Airport,Moyale,Kenya,OYL,HKMY,3.46972,39.101398,2790,3
6896,Zagora Airport,Zagora,Morocco,OZG,GMAZ,30.32029915,-5.866670132,2631,0
6897,Yengema Airport,Yengema,Sierra Leone,WYE,GFYE,8.610469818,-11.04539967,1300,0
6898,Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,GFGK,7.767000198,-12.38300037,75,0
6899,Hong Kong China Ferry Terminal,Hong Kong,Hong Kong,\N,\N,22.299204,114.166164,0,8
6900,Tampa Executive Airport,Tampa,United States,VDF,\N,28.0139772,-82.3452778,22,-5
6901,Turukhansk Airport,Turukhansk,Russia,THX,UOTT,65.79720306,87.93530273,128,7
6902,Podkamennaya Tunguska Airport,Bor,Russia,TGP,UNIP,61.589699,89.994003,213,7
6903,Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,32.98759842,-97.31880188,722,-6
6904,East Troy Municipal Airport,East Troy,United States,\N,K57C,42.79719925,-88.37259674,860,-6
6905,Kolpashevo Airport,Kolpashevo,Russia,\N,UNLL,58.32529831,82.93250275,243,7
6906,Montgomery Field,San Diego,United States,MYF,NULL,32.4759,117.759,17,8
6907,Gimpo International Airpot,Seoul,South Korea,SEL,\N,37.558311,126.790586,58,9
6908,Ali Al Salem Air Base,Kuwait,Kuwait,\N,OKAS,29.34670067,47.52080154,472,3
6909,Renmark Airport,Renmark,Australia,RMK,YREN,-34.19639969,140.673996,115,9.5
6910,Leigh Creek Airport,Leigh Creek,Australia,LGH,YLEC,-30.59830093,138.4259949,856,9.5
6911,Warburton Airport,Warburton Community,Australia,\N,YWBR,-26.12829971,126.5830002,1500,8
6912,Cunderdin Airport,Cunderdin,Australia,\N,YCUN,-31.62220001,117.2170029,705,8
6913,Rottnest Island Airport,Rottnest Island,Australia,RTS,YRTI,-32.006699,115.540001,12,8
6914,Forrest Airport,Forrest,Australia,FOS,YFRT,-30.83810043,128.1150055,511,8
6915,Ballarat Airport,Ballarat,Australia,\N,YBLT,-37.51169968,143.7910004,1433,10
6916,Keewaywin Airport,Keewaywin,Canada,KEW,CPV8,52.99110031,-92.83640289,988,-6
6917,Marathon Airport,Marathon,Canada,YSP,CYSP,48.75529861,-86.3443985,1035,-5
6918,Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,49.71419907,-83.68609619,827,-5
6919,Hornepayne Municipal Airport,Hornepayne,Canada,YHN,CYHN,49.19309998,-84.7589035,1099,-5
6920,Kirkland Lake Airport,Kirkland Lake,Canada,YKX,CYKX,48.21030045,-79.98139954,1157,-5
6921,Manitouwadge Airport,Manitouwadge,Canada,YMG,CYMG,49.08390045,-85.86060333,1198,-5
6922,Wawa Airport,Wawa,Canada,YXZ,CYXZ,47.96670151,-84.78669739,942,-5
6923,Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,CYEM,45.84280014,-81.85810089,869,-5
6924,Slate Falls Airport,Slate Falls,Canada,\N,CKD9,51.13000107,-91.66560364,1355,-6
6925,Collingwood Airport,Collingwood,Canada,\N,CNY3,44.44919968,-80.15830231,730,-5
6926,Brantford Municipal Airport,Brantford,Canada,\N,CYFD,43.13140106,-80.34249878,815,-5
6927,Lawrence Municipal Airport,Lawrence,United States,LWC,KLWC,39.01119995,-95.21659851,833,-6
6928,Wellington Municipal Airport,Wellington,United States,\N,KEGT,37.32360077,-97.38829803,1277,-6
6929,Isla San Jose,Isla San Jose,Panama,\N,\N,8.262063,-79.077846,150,-5
6930,Griffin-Spalding County Airport,Griffin,United States,6A2,\N,33.2269722,-84.2749444,958,-5
6931,Dieu Merci,Saint-Elie,French Guiana,\N,\N,4.7828,-53.2611,253,-3
6932,DEGRA,REMIRE-MONTJOLY,French Guiana,\N,\N,4.8708,52.2783,33,-3
6933,Herapel,Morsbach,France,\N,\N,49.1606,6.8649,840,1
6934,Degrad des Cannes,REMIRE-MONTJOLY,French Guiana,\N,\N,4.8708,-52.2783,33,-3
6935,Elysee,Elysee,French Guiana,\N,\N,4.75,-54.05,100,-3
6936,Citron,Citron,French Guiana,\N,\N,4.7301,-53.9516,100,-3
6937,Yaou,Maripasoula,French Guiana,\N,\N,3.7243,-53.9747,300,-3
6938,Helicojyp,REMIRE-MONTJOLY,French Guiana,\N,\N,4.8936,-52.2922,39,-3
6939,Nicosia International Airport,Nicosia,Cyprus,NIC,\N,35.15111,33.27222,0,2
6940,Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.24710083,-80.11109924,19,-5
6941,Mallacoota Airport,Mallacoota,Australia,XMC,YMCO,-37.59830093,149.7200012,31,10
6942,Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,OEAO,26.48,38.12888889,2050,3
6943,Pogapa Airstrip,Pogapa,Indonesia,\N,\N,-3.7518,136.842481,6060,9
6944,Pogapa Airstrip,Pogapa,Indonesia,\N,\N,-3.7518,136.842481,6060,9
6945,Greyhound Station,Washington DC,United States,\N,DCBS,38.90339,-77.00583,0,-5
6946,Roma Street Railway Station,Brisbane,Australia,\N,\N,-27.4666667,-153.0166667,100,10
6947,Roma Street Railway Station,Brisbane,Australia,\N,\N,-27.4666667,153.0166667,100,10
6948,Rockhampton Railway Station,Rockhampton,Australia,\N,\N,-23.378941,150.512323,100,10
6949,Sydney Terminal Railway Station,Sydney,Australia,\N,\N,-33.88373,151.20592,100,10
6950,Melbourne Southern Cross Railway Station,Melbourne,Australia,\N,\N,-37.8181602,144.9533883,111,10
6951,Nambour Railway Station,Nambour,Australia,\N,\N,-26.617353,152.973785,400,10
6952,Bundaberg Railway Station,Bundaberg,Australia,\N,\N,-24.867837,152.349416,100,10
6953,Hung Hom Railway Station,Hong Kong,Hong Kong,\N,\N,22.308813,114.169624,100,8
6954,Hong Kong Railway Station,Hong Kong,Hong Kong,\N,\N,22.28462911,114.1582274,100,8
6955,Shelby County Airport,Alabaster,United States,\N,KEET,33.17699814,-86.78279877,586,-6
6956,Yuendumu Airport,Yuendumu ,Australia,YUE,YYND,-22.25419998,131.7819977,2205,9.5
6957,Gare de Strasbourg,Strasbourg,France,XWG,\N,48.585068,7.734547,475,1
6958,Sky Ranch At Carefree Airport,Carefree,United States,\N,18AZ,33.81809998,-111.8980026,2568,-7
6959,St Peter and St Paul Fortress,St. Petersburg,Russia,\N,\N,59.951443,30.313831,30,3
6960,Guangzhou South Railway Station,Guangzhou,China,GZS,\N,22.990081,113.270631,1,8
6961,Oddballs Camp Private Airstrip,Okavango Oddballs Camp,Botswana,\N,\N,-19.531281,23.091847,3133,2
6962,Lombok International Airport,Praya,Indonesia,LOP,WADL,-8.757322,116.276675,319,8
6963,Marmul,Marmul,Oman,OMM,OONR,18.133333,55.266666,900,4
6964,One Hundred Mile House Airport,One Hundred Mile House,Canada,\N,CAV3,51.64250183,-121.3069992,3055,-8
6965,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,ZMH,CZML,51.73609924,-121.3330002,3126,-8
6966,Glasgow City Heliport,Glasgow,United Kingdom,\N,EGEG,55.86138916,-4.296944141,0,0
6967,Yarram Airport,Yarram,Australia,\N,YYRM,-38.56669998,146.7550049,15,10
6968,Handan Airport,Handan,China,HDG,ZBHD,36.52583333,114.4255556,229,8
6969,Jade Mountain Helipad,Soufriere,Saint Lucia,\N,\N,13.868921,-61.073596,341,-4
6970,Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,39.93519974,-86.04499817,811,-5
6971,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821991,-84.0848999,1212,-5
6972,Camden Station,Baltimore,United States,\N,\N,39.2837181,-76.621634,49,-5
6973,Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,35.13180161,-78.93669891,244,-5
6974,Pamalican Airstrip,Cuyo,Philippines,\N,\N,11.354499,120.730991,0,8
6975,Modlin Airport,Warsaw,Poland,WMI,EPMO,52.451099,20.6518,341,1
6976,Buffalo Bus Terminal,Buffalo,United States,\N,BBUF,42.883512,-78.87205,0,-5
6977,Twelve Apostles Heliport,Princetown,Australia,\N,\N,-38.665833,143.104444,165,10
6978,Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,45.293,131.193,760,8
6979,King St Station,Seattle,United States,\N,SEAT,47.5985,-122.3299,7,-8
6980,Jeongseok Airport,Seogwipo,South Korea,JDG,RKPD,33.39960098,126.711998,1171,9
6981,Berlin Brandenburg Willy Brandt,Berlin,Germany,BER,\N,52.366667,13.503333,154,1
6982,Taoyuan Station,Zhongli,Taiwan,\N,\N,25.013092,121.215216,250,8
6983,Palatka Amtrak Station,Palatka,United States,\N,\N,29.649178,-81.640456,16,-5
6984,Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM,50.62810135,-97.04329681,753,-6
6985,Matheson Island Airport,Matheson Island,Canada,\N,\N,51.732222,-96.934444,725,-6
6986,Matheson Island Airport,Matheson Island,Canada,\N,\N,51.732222,-96.934444,725,-6
6987,Matheson Island Airport,Matheson Island,Canada,\N,CJT2,51.73220062,-96.93440247,725,-6
6988,Tura Mountain Airport,Tura,Russia,\N,UNIT,64.33351135,100.4328918,2044,7
6989,Beloyarskiy Airport,Beloyarsky,Russia,EYK,USHY,63.686901,66.698601,82,5
6990,Ypenburg,Ypenburg,Netherlands,\N,EHYB,52.040376,4.365771,0,1
6991,John H Batten Airport,Racine,United States,RAC,KRAC,42.76060104,-87.81520081,674,-6
6992,Cesar Lim Rodriguez Airport,Taytay,Philippines,RZP,RPSD,10.81874,119.507697,80,8
6993,Gera-Leumnitz Airfield,Gera,Germany,\N,EDAJ,50.881668,12.135833,1014,1
6994,Gera Leumnitz,Gera,Germany,\N,\N,50.880023,12.132411,100,1
6995,Mira Flores,Mira Flores,Colombia,\N,\N,1.444549,-71.949921,300,-5
6996,Kasimovo Airfield,Saint-Petersburg,Russia,\N,XLLN,60.198299,30.334999,230,3
6997,Otaru,Otaru,Japan,QOT,\N,43.1894444,141.0022222,0,9
6998,Noboribetsu,Noboribetsu,Japan,\N,\N,42.46867,141.03833,361,9
6999,Terlet Glider Field,Arnhem,Netherlands,\N,EHTL,52.057201,5.92444,276,1
7000,Schaffen Diest,Schaffen,Belgium,\N,\N,51.002846,5.060649,100,1
7001,Blomberg 3GGW,Blomberg,Germany,\N,\N,51.930401,9.094285,200,1
7002,Buckeburg,Buckeburg,Germany,\N,\N,52.279764,9.079843,200,1
